link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_chiyoda/nc_78908140/,アルビオ・ザ・タワー千代田飯田橋,2026-01-05,2億5000万円,東京都千代田区飯田橋４-４－１,東京メトロ東西線「飯田橋」徒歩2分,63.76m2（壁芯）,1LDK,20.78m2,2021年1月
/ms/chuko/tokyo/sc_chiyoda/nc_79111239/,ルミナス一番町,2026-01-05,2億5800万円,東京都千代田区一番町21-3,東京メトロ半蔵門線「半蔵門」徒歩1分,102.84m2（31.10坪）,2LDK+S（納戸）,4.84m2,1979年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78063713/,東京レジデンス,2026-01-05,2億6500万円,東京都千代田区飯田橋２,東京メトロ半蔵門線「九段下」徒歩4分,74.44m2（壁芯）,2LDK,16.2m2,2003年2月
/ms/chuko/tokyo/sc_chiyoda/nc_78655757/,ガレリアコルテ六番町,2026-01-05,2億6980万円,東京都千代田区六番町7-9,ＪＲ中央線「四ツ谷」徒歩4分,81.36m2（壁芯）,3LDK,17.46m2,2001年2月
/ms/chuko/tokyo/sc_chiyoda/nc_77968109/,飛栄九段北ビル,2026-01-05,2億7500万円,東京都千代田区九段北４,東京メトロ南北線「市ケ谷」徒歩3分,94.72m2（壁芯）,2LDK,28.6m2,1988年4月
/ms/chuko/tokyo/sc_chiyoda/nc_78833552/,ワテラスタワーレジデンス,2026-01-05,2億8500万円,東京都千代田区神田淡路町２,東京メトロ千代田線「新御茶ノ水」徒歩3分,67.38m2（20.38坪）（壁芯）,1LDK+S（納戸）,-,2013年2月
/ms/chuko/tokyo/sc_chiyoda/nc_77810572/,ブランズ四番町,2026-01-05,2億9900万円,東京都千代田区四番町,ＪＲ総武線「市ケ谷」徒歩3分,61.71m2（18.66坪）（壁芯）,2LDK,13.12m2,2025年4月
/ms/chuko/tokyo/sc_chiyoda/nc_78808149/,ザ・パークハウスグラン三番町26,2026-01-05,3億800万円,東京都千代田区三番町,東京メトロ半蔵門線「半蔵門」徒歩8分,67.99m2（20.56坪）（壁芯）,1LDK,6.98m2,2024年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78716495/,【VECS】東京パークタワー　21階　◎角住戸　◎神…,2026-01-05,3億2800万円,東京都千代田区神田神保町１,都営三田線「神保町」徒歩1分,86.3m2（壁芯）,2LDK,22.3m2,2003年1月
/ms/chuko/tokyo/sc_chiyoda/nc_78712524/,東京パークタワー,2026-01-05,3億2800万円,東京都千代田区神田神保町１,東京メトロ半蔵門線「神保町」徒歩1分,86.3m2（壁芯）,2LDK,22.3m2,2003年1月
/ms/chuko/tokyo/sc_chiyoda/nc_78478959/,シエルトーレ三番町,2026-01-05,3億2980万円,東京都千代田区三番町,東京メトロ半蔵門線「半蔵門」徒歩3分,88.05m2（壁芯）,2LDK,7.53m2,2003年3月
/ms/chuko/tokyo/sc_chiyoda/nc_78245151/,ワテラスタワーレジデンス,2026-01-05,3億3980万円,東京都千代田区神田淡路町２,東京メトロ千代田線「新御茶ノ水」徒歩3分,81.58m2（壁芯）,2LDK,10.31m2,2013年2月
/ms/chuko/tokyo/sc_chiyoda/nc_77573391/,東京レジデンス,2026-01-05,3億3980万円,東京都千代田区飯田橋２,東京メトロ半蔵門線「九段下」徒歩4分,95.5m2（壁芯）,2LDK,21.35m2,2003年2月
/ms/chuko/tokyo/sc_chiyoda/nc_78685308/,東京レジデンス,2026-01-05,3億4980万円,東京都千代田区飯田橋２,東京メトロ東西線「九段下」徒歩4分,85.82m2（壁芯）,2LDK,20.87m2,2003年2月
/ms/chuko/tokyo/sc_chiyoda/nc_77772462/,プラウドタワー千代田富士見,2026-01-05,3億5400万円,東京都千代田区富士見２,ＪＲ中央線「飯田橋」徒歩1分,85.08m2,2LDK+S（納戸）,4.47m2,2009年2月
/ms/chuko/tokyo/sc_chiyoda/nc_78407354/,パークハウス平河町,2026-01-05,3億6990万円,東京都千代田区平河町１-6-13,東京メトロ有楽町線「麹町」徒歩4分,111.09m2（壁芯）,3LDK,11.89m2,2007年9月
/ms/chuko/tokyo/sc_chiyoda/nc_78325101/,プレミスト九段,2026-01-05,3億6990万円,東京都千代田区九段南４,ＪＲ総武線「市ケ谷」徒歩3分,90.14m2（壁芯）,3LDK,4.81m2,2017年2月
/ms/chuko/tokyo/sc_chiyoda/nc_78561427/,東京レジデンス,2026-01-05,3億7500万円,東京都千代田区飯田橋２,東京メトロ半蔵門線「九段下」徒歩4分,106.25m2（壁芯）,3LDK,23.45m2,2003年2月
/ms/chuko/tokyo/sc_chiyoda/nc_78324016/,シエルトーレ三番町,2026-01-05,3億7800万円,東京都千代田区三番町,東京メトロ半蔵門線「半蔵門」徒歩3分,98.65m2（壁芯）,3LDK,5.2m2,2003年3月
/ms/chuko/tokyo/sc_chiyoda/nc_78769690/,クラッシィハウス大手町ザ・スイート,2026-01-05,3億7800万円,東京都千代田区内神田１,東京メトロ丸ノ内線「大手町」徒歩8分,88.41m2（壁芯）,3LDK,9.28m2,2023年11月
/ms/chuko/tokyo/sc_chiyoda/nc_78899536/,パークハウス一番町,2026-01-05,3億8000万円,東京都千代田区一番町,東京メトロ半蔵門線「半蔵門」徒歩3分,91.46m2（壁芯）,2LDK,23.54m2,2011年4月
/ms/chuko/tokyo/sc_chiyoda/nc_78733197/,パークコート千代田富士見ザ　タワー,2026-01-05,4億800万円,東京都千代田区富士見２,ＪＲ中央線「飯田橋」徒歩3分,71.82m2（壁芯）,2LDK,16.83m2,2014年3月
/ms/chuko/tokyo/sc_chiyoda/nc_76457945/,ザ・パークハウスグラン三番町２６,2026-01-05,4億800万円,東京都千代田区三番町,東京メトロ半蔵門線「半蔵門」徒歩8分,83.4m2（壁芯）,2LDK,6.98m2,2024年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78116455/,ザ・パークハウスグラン三番町26,2026-01-05,4億1980万円,東京都千代田区三番町,東京メトロ半蔵門線「半蔵門」徒歩8分,83.4m2（壁芯）,2LDK,6.98m2,2024年8月
/ms/chuko/tokyo/sc_chiyoda/nc_77452184/,パークコート千代田富士見ザ　タワー,2026-01-05,4億2980万円,東京都千代田区富士見２-１０－３,ＪＲ中央線「飯田橋」徒歩3分,71.82m2（壁芯）,2LDK,17.66m2,2014年3月
/ms/chuko/tokyo/sc_chiyoda/nc_77676096/,Brillia一番町,2026-01-05,4億2990万円,東京都千代田区一番町20-5,東京メトロ半蔵門線「半蔵門」徒歩3分,105.5m2（31.91坪）（壁芯）,3LDK,4.54m2,2019年11月
/ms/chuko/tokyo/sc_chiyoda/nc_78526070/,TOKYO　TIMES　TOWER～南東向き角部屋～,2026-01-05,4億5800万円,東京都千代田区外神田４,東京メトロ銀座線「末広町」徒歩2分,118m2（35.69坪）（壁芯）,3LDK,17.75m2,2004年9月
/ms/chuko/tokyo/sc_chiyoda/nc_78505248/,Brillia一番町,2026-01-05,4億5990万円,東京都千代田区一番町20-5,東京メトロ半蔵門線「半蔵門」徒歩3分,95.23m2（壁芯）,3LDK,4.54m2,2019年11月
/ms/chuko/tokyo/sc_chiyoda/nc_78609828/,パークコート一番町,2026-01-05,4億7990万円,東京都千代田区一番町14-2,東京メトロ半蔵門線「半蔵門」徒歩3分,95.34m2（28.84坪）（壁芯）,3LDK,14.04m2,2018年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78608513/,パークコート一番町,2026-01-05,5億2000万円,東京都千代田区一番町,東京メトロ半蔵門線「半蔵門」徒歩3分,95.34m2（壁芯）,2LDK,14.4m2,2018年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78663289/,◇東京パークタワー◇,2026-01-05,5億2800万円,東京都千代田区神田神保町１,都営三田線「神保町」徒歩1分,116.65m2（壁芯）,2LDK,15.16m2,2003年1月
/ms/chuko/tokyo/sc_chiyoda/nc_78708771/,グランスイート六番町,2026-01-05,5億2800万円,東京都千代田区六番町,ＪＲ中央線「四ツ谷」徒歩4分,113.63m2（34.37坪）（壁芯）,3LDK,8.87m2,2008年3月
/ms/chuko/tokyo/sc_chiyoda/nc_79070305/,東京ガーデンテラス紀尾井町　紀尾井レジデンス,2026-01-05,5億4800万円,東京都千代田区紀尾井町,東京メトロ南北線「永田町」徒歩1分,55.65m2（壁芯）,1LDK,11.12m2,2016年5月
/ms/chuko/tokyo/sc_chiyoda/nc_79083066/,フォーシーズンズグランデ一番町,2026-01-05,5億6800万円,東京都千代田区一番町,東京メトロ半蔵門線「半蔵門」徒歩3分,126.96m2（壁芯）,3LDK,10.36m2,2001年5月
/ms/chuko/tokyo/sc_chiyoda/nc_78325474/,ザパークハウスグラン三番町,2026-01-05,5億8000万円,東京都千代田区三番町,東京メトロ半蔵門線「半蔵門」徒歩5分,96.57m2（壁芯）,3LDK,7.41m2,2014年7月
/ms/chuko/tokyo/sc_chiyoda/nc_78785856/,ザ・パークハウスグラン三番町26,2026-01-05,5億9800万円,東京都千代田区三番町,東京メトロ半蔵門線「半蔵門」徒歩8分,112.41m2（34.00坪）（壁芯）,3LDK,6.98m2,2024年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78833093/,東京パークタワー,2026-01-05,6億9800万円,東京都千代田区神田神保町１-103,東京メトロ半蔵門線「神保町」徒歩1分,135.24m2（40.90坪）（壁芯）,3LDK,29.86m2,2003年1月
/ms/chuko/tokyo/sc_chiyoda/nc_78993724/,ザ・パークハウスグラン三番町26,2026-01-05,7億円,東京都千代田区三番町,東京メトロ半蔵門線「半蔵門」徒歩8分,115.5m2（壁芯）,3LDK,6.98m2,2024年8月
/ms/chuko/tokyo/sc_chiyoda/nc_79089036/,THE 千代田麹町 TOWER,2026-01-05,7億2000万円,東京都千代田区麹町３,東京メトロ有楽町線「麹町」徒歩1分,132.72m2（壁芯）,3LDK,11.36m2,2019年1月
/ms/chuko/tokyo/sc_chiyoda/nc_78570762/,東京パークタワー,2026-01-05,7億2800万円,東京都千代田区神田神保町１,東京メトロ半蔵門線「神保町」徒歩1分,142.41m2（43.07坪）（壁芯）,3LDK,-,2003年1月
/ms/chuko/tokyo/sc_chiyoda/nc_78342536/,インペリアル御茶ノ水,2026-01-05,2470万円,東京都千代田区神田小川町３,都営新宿線「小川町」徒歩4分,21.97m2（6.64坪）（壁芯）,ワンルーム,3.81m2,1980年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78461048/,九段アビタシオン,2026-01-05,4980万円,東京都千代田区神田神保町３-6-6,東京メトロ東西線「九段下」徒歩3分,34.97m2（壁芯）,1LDK,8m2,1978年11月
/ms/chuko/tokyo/sc_chiyoda/nc_78659588/,シルキーハイツ九段南,2026-01-05,7580万円,東京都千代田区九段南４,東京メトロ有楽町線「市ケ谷」徒歩6分,45m2（壁芯）,1DK,6.81m2,1982年2月
/ms/chuko/tokyo/sc_chiyoda/nc_79116371/,コープ野村一番町,2026-01-05,8198万円,東京都千代田区一番町,東京メトロ半蔵門線「半蔵門」徒歩2分,47.74m2,1LDK,5.26m2,1972年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78892747/,シティインデックス千代田秋葉原,2026-01-05,9480万円,東京都千代田区神田佐久間町３,ＪＲ山手線「秋葉原」徒歩6分,47.85m2（14.47坪）（壁芯）,1LDK,3.96m2,2017年7月
/ms/chuko/tokyo/sc_chiyoda/nc_78633441/,グラントゥルース神田岩本町,2026-01-05,9980万円,東京都千代田区岩本町２,ＪＲ山手線「神田」徒歩7分,44.47m2（13.45坪）（壁芯）,2LDK,4.96m2,2005年11月
/ms/chuko/tokyo/sc_chiyoda/nc_78690420/,ビラハイツ北の丸,2026-01-05,1億499万円,東京都千代田区九段南２,東京メトロ東西線「九段下」徒歩7分,43.23m2（壁芯）,1LDK,3.38m2,2000年5月
/ms/chuko/tokyo/sc_chiyoda/nc_79040209/,COMS HOUSE,2026-01-05,1億800万円,東京都千代田区神田東松下町,ＪＲ中央線「神田」徒歩4分,56.81m2（壁芯）,2LDK,3.5m2,2002年6月
/ms/chuko/tokyo/sc_chiyoda/nc_79092388/,パークリュクス神田多町,2026-01-05,1億1900万円,東京都千代田区神田多町２-11-17,東京メトロ丸ノ内線「淡路町」徒歩3分,46.01m2（壁芯）,1LDK,6.46m2,2024年3月
/ms/chuko/tokyo/sc_chiyoda/nc_78750750/,パークリュクス神田多町,2026-01-05,1億1900万円,東京都千代田区神田多町２,東京メトロ丸ノ内線「淡路町」徒歩3分,46.01m2（壁芯）,1LDK,6.46m2,2024年3月
/ms/chuko/tokyo/sc_chiyoda/nc_78536034/,パークリュクス神田多町,2026-01-05,1億1900万円,東京都千代田区神田多町２,東京メトロ丸ノ内線「淡路町」徒歩3分,46.01m2（13.91坪）（壁芯）,1LDK,6.46m2,2024年3月
/ms/chuko/tokyo/sc_chiyoda/nc_79042085/,ライオンズステーションプラザ半蔵門,2026-01-05,1億2580万円,東京都千代田区麹町１,東京メトロ半蔵門線「半蔵門」徒歩1分,58.45m2（壁芯）,2LDK,17.82m2,1982年3月
/ms/chuko/tokyo/sc_chiyoda/nc_78975896/,ダイアパレス水道橋,2026-01-05,1億3490万円,東京都千代田区神田三崎町３,ＪＲ中央線「水道橋」徒歩3分,53.63m2（壁芯）,2LDK,7.09m2,1998年9月
/ms/chuko/tokyo/sc_chiyoda/nc_79061339/,東京レジデンス,2026-01-05,1億8999万円,東京都千代田区飯田橋２,東京メトロ東西線「九段下」徒歩4分,56.63m2（壁芯）,2LDK,11.5m2,2003年2月
/ms/chuko/tokyo/sc_chiyoda/nc_78736278/,THE 千代田麹町 TOWER,2026-01-05,2億3980万円,東京都千代田区麹町３,東京メトロ有楽町線「麹町」徒歩1分,53.37m2（壁芯）,2LDK,6.4m2,2019年1月
/ms/chuko/tokyo/sc_chiyoda/nc_79073020/,東京タイムズタワー◆38階プレミアムフロア◆リフォー…,2026-01-05,2億4800万円,東京都千代田区外神田４,ＪＲ山手線「秋葉原」徒歩5分,70.28m2（21.25坪）（壁芯）,1LDK,19.94m2,2004年9月
/ms/chuko/tokyo/sc_chiyoda/nc_78783999/,パークコート千代田四番町　※内装リフォーム前ですが、…,2026-01-05,2億9800万円,東京都千代田区四番町,東京メトロ有楽町線「市ケ谷」徒歩5分,55.77m2（壁芯）,2LDK,5.54m2,2022年9月
/ms/chuko/tokyo/sc_chiyoda/nc_78751260/,パークコート千代田駿河台ヒルトップレジデンス,2026-01-05,3億2000万円,東京都千代田区神田駿河台２,ＪＲ中央線「御茶ノ水」徒歩8分,81.76m2（24.73坪）（壁芯）,3LDK,12.43m2,2018年4月
/ms/chuko/tokyo/sc_chiyoda/nc_79089988/,パークハウス麹町プレイス,2026-01-05,4億3800万円,東京都千代田区麹町４-7-7,東京メトロ有楽町線「麹町」徒歩3分,121.52m2（36.75坪）,3LDK,11.84m2,2011年4月
/ms/chuko/tokyo/sc_chiyoda/nc_78948025/,Brillia一番町,2026-01-05,4億8800万円,東京都千代田区一番町,東京メトロ半蔵門線「半蔵門」徒歩3分,105.5m2（31.91坪）（壁芯）,2LDK+S（納戸）,4.54m2,2019年9月
/ms/chuko/tokyo/sc_chiyoda/nc_77550745/,パレスビュー四番町,2026-01-05,6億円,東京都千代田区四番町,東京メトロ有楽町線「市ケ谷」徒歩4分,148.07m2（44.79坪）（壁芯）,2LDK+S（納戸）,16.18m2,2009年12月
/ms/chuko/tokyo/sc_chiyoda/nc_79064219/,インペリアル御茶の水,2026-01-05,2470万円,東京都千代田区神田小川町３-１１－２,都営三田線「神保町」徒歩4分,21.97m2（6.64坪）（壁芯）,ワンルーム,3.81m2,1980年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78405499/,インペリアル御茶の水,2026-01-05,2630万円,東京都千代田区神田小川町３,都営新宿線「小川町」徒歩3分,21.97m2（壁芯）,ワンルーム,3.81m2,1980年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78772085/,平河町プラザ,2026-01-05,3400万円,東京都千代田区平河町１,東京メトロ有楽町線「麹町」徒歩3分,26.7m2（壁芯）,1DK,3.15m2,1977年11月
/ms/chuko/tokyo/sc_chiyoda/nc_78496497/,エクレール平河町,2026-01-05,3590万円,東京都千代田区平河町１,東京メトロ有楽町線「麹町」徒歩4分,30.68m2（9.28坪）（壁芯）,1K,2.2m2,1978年12月
/ms/chuko/tokyo/sc_chiyoda/nc_78480881/,エクレール平河町,2026-01-05,3699万円,東京都千代田区平河町１-5-7,東京メトロ有楽町線「麹町」徒歩4分,30.68m2（壁芯）,1K,2.2m2,1978年12月
/ms/chuko/tokyo/sc_chiyoda/nc_78818230/,グラン三番町,2026-01-05,3900万円,東京都千代田区三番町,東京メトロ東西線「九段下」徒歩8分,29.46m2（壁芯）,ワンルーム,4.39m2,1980年9月
/ms/chuko/tokyo/sc_chiyoda/nc_78970075/,メインステージ大手町,2026-01-05,3980万円,東京都千代田区内神田２,ＪＲ山手線「神田」徒歩3分,23.68m2（壁芯）,1K,4.47m2,2005年8月
/ms/chuko/tokyo/sc_chiyoda/nc_79059442/,パレステュディオ麹町,2026-01-05,5180万円,東京都千代田区麹町１,東京メトロ半蔵門線「半蔵門」徒歩3分,22.63m2（6.84坪）（壁芯）,1K,2.09m2,2004年4月
/ms/chuko/tokyo/sc_chiyoda/nc_79081301/,パレステュディオ麹町,2026-01-05,5180万円,東京都千代田区麹町１,東京メトロ半蔵門線「半蔵門」徒歩2分,22.63m2（6.84坪）（壁芯）,1K,2.09m2,2004年4月
/ms/chuko/tokyo/sc_chiyoda/nc_77660199/,ジーベック大手町,2026-01-05,5900万円,東京都千代田区神田錦町１,東京メトロ千代田線「大手町」徒歩5分,27.86m2（壁芯）,1K,2.05m2,2017年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78928793/,リビオレゾン千代田岩本町ルジェンテ,2026-01-05,5980万円,東京都千代田区岩本町２,都営新宿線「岩本町」徒歩3分,31m2（9.37坪）（壁芯）,1DK,4.2m2,2020年5月
/ms/chuko/tokyo/sc_chiyoda/nc_78221714/,朝日九段マンション,2026-01-05,5980万円,東京都千代田区九段北１,東京メトロ東西線「九段下」徒歩2分,38.61m2（壁芯）,1LDK,4.77m2,1978年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78794493/,ドミール五番町２号棟,2026-01-05,6980万円,東京都千代田区五番町12-7,東京メトロ有楽町線「市ケ谷」徒歩4分,36.71m2（壁芯）,1LDK,-,1971年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78702322/,ドミール五番町,2026-01-05,6980万円,東京都千代田区五番町,ＪＲ総武線「市ケ谷」徒歩4分,36.71m2（壁芯）,1LDK,-,1971年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78558994/,ドミール五番町２号棟,2026-01-05,6980万円,東京都千代田区五番町,東京メトロ有楽町線「市ケ谷」徒歩4分,36.71m2（壁芯）,1LDK,1m2,1971年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78779239/,ドミール五番町　２号棟,2026-01-05,6980万円,東京都千代田区五番町,ＪＲ総武線「市ケ谷」徒歩4分,36.71m2（11.10坪）（壁芯）,1LDK,5.15m2,1971年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78348167/,プレミアムキューブ秋葉原,2026-01-05,7080万円,東京都千代田区神田佐久間町４,東京メトロ日比谷線「秋葉原」徒歩6分,41.95m2（12.68坪）（壁芯）,1DK,7.1m2,2008年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78948474/,グレーシア千代田秋葉原,2026-01-05,7350万円,東京都千代田区神田佐久間町４,ＪＲ山手線「秋葉原」徒歩5分,33.51m2（10.13坪）（壁芯）,1LDK,6.45m2,2019年11月
/ms/chuko/tokyo/sc_chiyoda/nc_78668537/,シティインデックス千代田秋葉原,2026-01-05,7680万円,東京都千代田区神田佐久間町３,東京メトロ日比谷線「秋葉原」徒歩5分,40.5m2（12.25坪）（壁芯）,1LDK,4.56m2,2017年7月
/ms/chuko/tokyo/sc_chiyoda/nc_78596035/,クレイシア秋葉原ラグゼスウィート,2026-01-05,7890万円,東京都千代田区東神田２,東京メトロ日比谷線「秋葉原」徒歩6分,40.62m2（12.28坪）（壁芯）,1LDK,4.15m2,2019年3月
/ms/chuko/tokyo/sc_chiyoda/nc_78853003/,ダイナシティ神保町,2026-01-05,7980万円,東京都千代田区神田神保町２,東京メトロ半蔵門線「神保町」徒歩3分,32.3m2（壁芯）,1LDK,3.82m2,2007年12月
/ms/chuko/tokyo/sc_chiyoda/nc_79058081/,シティインデックス神田,2026-01-05,7980万円,東京都千代田区岩本町２,都営新宿線「岩本町」徒歩3分,41.64m2（壁芯）,1LDK,4.31m2,2016年10月
/ms/chuko/tokyo/sc_chiyoda/nc_78943856/,コープ野村一番町,2026-01-05,7998万円,東京都千代田区一番町15-6,東京メトロ半蔵門線「半蔵門」徒歩2分,47.74m2（14.44坪）,1LDK,5.26m2,1972年8月
/ms/chuko/tokyo/sc_chiyoda/nc_78316795/,セントラルレジデンス九段下シティタワー,2026-01-05,7999万円,東京都千代田区神田神保町３,東京メトロ東西線「九段下」徒歩2分,41.63m2（壁芯）,1DK+S（納戸）,5.09m2,2000年12月
/ms/chuko/tokyo/sc_chiyoda/nc_78861782/,ダイアパレス二番町,2026-01-05,8180万円,東京都千代田区二番町,東京メトロ有楽町線「麹町」徒歩2分,51.2m2（壁芯）,1LDK+S（納戸）,8.52m2,1982年2月
